   9809     AichiSR  BL5S1
 20171006-000-S  17.10.06 11:36 - 17.10.06 11:36
                                                                                 
 Ring :   1.2 GeV   300.7 mA -  300.5 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 12.64017 deg
 BL5S1    Aux input    ( 2)   Repetition=  1     Points= 4447
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        8684.36  10084.36        0.31       0.00      4448
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  9420.800  9551.100  7214.300
  11.67686  11.67684    0.0034  24124979  31033149      -814
  11.67644  11.67641    0.0034  24122079  31042949     -1081
  11.67603  11.67598    0.0034  24111379  31027549      -548
  11.67561  11.67556    0.0034  24091679  31005349     -1348
  11.67519  11.67514    0.0034  24066279  30986449       252
  11.67478  11.67473    0.0034  24034879  30962149     -1614
  11.67436  11.67432    0.0034  23996979  30916849      -281
  11.67394  11.67391    0.0034  23953479  30873049     -1079
  11.67353  11.67350    0.0034  23910279  30802149      -548
  11.67311  11.67308    0.0034  23870279  30757649     -1081
  11.67269  11.67267    0.0034  23835079  30744849      -814
  11.67228  11.67226    0.0034  23822879  30725349      -814
  11.67186  11.67184    0.0034  23804479  30693949     -1348
  11.67144  11.67142    0.0034  23821279  30721349      -281
  11.67103  11.67099    0.0034  23832179  30750149     -1614
  11.67061  11.67055    0.0034  23871679  30799549      -281
  11.67019  11.67012    0.0034  23903079  30837349     -1614
  11.66978  11.66969    0.0034  23933479  30898949      -814
  11.66936  11.66928    0.0034  23964179  30951249     -1081
  11.66894  11.66889    0.0034  24006279  31005349      -548
  11.66853  11.66849    0.0034  24037479  31049949     -1081
  11.66811  11.66809    0.0034  24052679  31078449      -814
  11.66769  11.66768    0.0034  24068479  31113149      -548
  11.66728  11.66727    0.0034  24093779  31145449     -1613
  11.66686  11.66684    0.0034  24085279  31136849       -14
  11.66644  11.66640    0.0034  24100479  31148849     -1348
  11.66603  11.66597    0.0034  24100179  31168349      -281
  11.66561  11.66555    0.0034  24091879  31170949     -1614
  11.66519  11.66513    0.0034  24088679  31168349      -548
  11.66478  11.66473    0.0034  24076179  31172549     -1081
  11.66436  11.66431    0.0034  24077779  31173349     -1348
  11.66394  11.66390    0.0034  24084979  31180349      -814
  11.66353  11.66349    0.0034  24083879  31184849     -1348
  11.66311  11.66308    0.0034  24077779  31173349      -548
  11.66269  11.66267    0.0034  24061479  31182749     -1614
  11.66228  11.66226    0.0034  24070879  31200349      -548
  11.66186  11.66185    0.0034  24059079  31184849     -1614
  11.66144  11.66142    0.0034  24066079  31196349      -814
  11.66103  11.66099    0.0034  24058579  31188049     -1348
  11.66061  11.66055    0.0034  24061279  31205149     -1079
  11.66019  11.66012    0.0034  24061479  31194949      -814
  11.65978  11.65970    0.0034  24067679  31209949     -1348
  11.65936  11.65930    0.0034  24047679  31218149      -814
  11.65894  11.65890    0.0034  24043379  31209949     -1614
  11.65853  11.65850    0.0034  24050879  31223749      -281
  11.65811  11.65811    0.0034  24061779  31221149     -1881
  11.65769  11.65770    0.0034  24041779  31225349      -548
  11.65728  11.65728    0.0034  24037779  31239749     -1881
  11.65686  11.65685    0.0034  24039079  31234749      -814
  11.65644  11.65642    0.0034  24046279  31250149     -1348
  11.65603  11.65599    0.0034  24043079  31237349     -1081
  11.65561  11.65557    0.0034  24029279  31239749      -814
  11.65519  11.65515    0.0034  24027079  31240549     -1614
  11.65478  11.65474    0.0034  24037479  31251749      -281
  11.65436  11.65433    0.0034  24036679  31260549     -1881
  11.65394  11.65392    0.0034  24032979  31257649      -281
  11.65353  11.65351    0.0034  24027879  31263549     -1346
  11.65311  11.65310    0.0034  24015879  31253649      -814
  11.65269  11.65269    0.0034  24023679  31267549     -1348
  11.65228  11.65228    0.0034  24019679  31280349      -814
  11.65186  11.65187    0.0034  24026079  31268549     -1081
  11.65144  11.65145    0.0034  24018879  31287749     -1081
  11.65103  11.65101    0.0034  24016179  31284349      -548
  11.65061  11.65058    0.0034  24016179  31284549     -1614
  11.65019  11.65015    0.0034  24016179  31292849       -14
  11.64978  11.64972    0.0034  24015879  31294949     -1614
  11.64936  11.64932    0.0034  24008679  31297149      -281
  11.64894  11.64892    0.0034  24014579  31305149     -1348
  11.64853  11.64853    0.0034  24030579  31320049      -281
  11.64811  11.64813    0.0034  24008979  31317349      -548
  11.64769  11.64773    0.0034  23996979  31310749      -814
  11.64728  11.64731    0.0034  24008979  31321949      -814
  11.64686  11.64688    0.0034  24016479  31351649      -813
  11.64644  11.64645    0.0034  24003679  31337649       -14
  11.64603  11.64601    0.0034  23993479  31326749     -1081
  11.64561  11.64559    0.0034  23993479  31321949       -14
  11.64519  11.64517    0.0034  23993779  31335749     -1348
  11.64478  11.64476    0.0034  23990079  31339549      -281
  11.64436  11.64434    0.0034  23990079  31337649      -814
  11.64394  11.64393    0.0034  23982879  31344049      -548
  11.64353  11.64352    0.0034  23971679  31337649      -548
  11.64311  11.64311    0.0034  23993279  31370149     -1081
  11.64269  11.64270    0.0034  23989479  31362749      -814
  11.64228  11.64229    0.0034  23981279  31367249     -1081
  11.64186  11.64187    0.0034  23974879  31361349      -281
  11.64144  11.64145    0.0034  23990579  31363549     -1081
  11.64103  11.64101    0.0034  23982079  31380849       -14
  11.64061  11.64058    0.0034  23982879  31384049     -1348
  11.64019  11.64015    0.0034  23984479  31383049      -546
  11.63978  11.63972    0.0034  23973479  31390949     -1081
  11.63936  11.63932    0.0034  23972679  31409649     -1081
  11.63894  11.63892    0.0034  23980479  31409149      -548
  11.63853  11.63852    0.0034  23977279  31396849     -1081
  11.63811  11.63813    0.0034  23977279  31408549      -814
  11.63769  11.63772    0.0034  23970879  31417349     -1348
  11.63728  11.63730    0.0034  23971379  31408849      -548
  11.63686  11.63687    0.0034  23970279  31413149     -1348
  11.63644  11.63644    0.0034  23968179  31421149      -814
  11.63603  11.63601    0.0034  23960179  31422149     -1081
  11.63561  11.63558    0.0034  23955679  31426949      -814
  11.63519  11.63517    0.0034  23940679  31414149     -1348
  11.63478  11.63475    0.0034  23933779  31423249     -1348
  11.63436  11.63434    0.0034  23923879  31390449      -814
  11.63394  11.63393    0.0034  23896179  31357649     -1614
  11.63353  11.63352    0.0034  23861779  31320949      -813
  11.63311  11.63311    0.0034  23798879  31251749     -1881
  11.63269  11.63270    0.0034  23748679  31182149     -1081
  11.63228  11.63229    0.0034  23697479  31126149     -1614
  11.63186  11.63187    0.0034  23690079  31115249     -1081
  11.63144  11.63145    0.0034  23679679  31118149     -1081
  11.63103  11.63102    0.0034  23678579  31120049     -1348
  11.63061  11.63058    0.0034  23682279  31127249      -548
  11.63019  11.63015    0.0034  23682579  31144049     -1614
  11.62978  11.62973    0.0034  23698079  31153649      -548
  11.62936  11.62932    0.0034  23731079  31201349     -1881
  11.62894  11.62892    0.0034  23752979  31264549      -548
  11.62853  11.62853    0.0034  23807079  31332349     -1614
  11.62811  11.62814    0.0034  23852979  31390749     -1081
  11.62769  11.62773    0.0034  23890279  31456849     -1081
  11.62728  11.62731    0.0034  23928479  31509949     -1348
  11.62686  11.62688    0.0034  23951679  31546349     -1079
  11.62644  11.62645    0.0034  23952979  31555249     -1348
  11.62603  11.62602    0.0034  23954279  31558149     -1081
  11.62561  11.62559    0.0034  23967379  31556549     -1614
  11.62519  11.62518    0.0034  23953279  31566949      -281
  11.62478  11.62477    0.0034  23961479  31570949     -1881
  11.62436  11.62436    0.0034  23961279  31568349      -814
  11.62394  11.62395    0.0034  23952479  31567749     -1614
  11.62353  11.62354    0.0034  23948979  31587749     -1081
  11.62311  11.62313    0.0034  23952979  31586949      -814
  11.62269  11.62272    0.0034  23946579  31594949     -1348
  11.62228  11.62231    0.0034  23938279  31584849      -548
  11.62186  11.62189    0.0034  23928179  31599749     -1614
  11.62144  11.62147    0.0034  23943379  31600049      -548
  11.62103  11.62104    0.0034  23941479  31608849     -1614
  11.62061  11.62060    0.0034  23944979  31603749      -281
  11.62019  11.62017    0.0034  23935379  31607949     -1346
  11.61978  11.61975    0.0034  23933779  31596549      -548
  11.61936  11.61934    0.0034  23934579  31618749     -1348
  11.61894  11.61894    0.0034  23931379  31625649      -814
  11.61853  11.61855    0.0034  23924479  31604049      -548
  11.61811  11.61815    0.0034  23906579  31610949     -1614
  11.61769  11.61774    0.0034  23914579  31618449      -548
  11.61728  11.61732    0.0034  23900979  31606449     -1614
  11.61686  11.61689    0.0034  23875879  31574749      -548
  11.61644  11.61646    0.0034  23851379  31553349     -1348
  11.61603  11.61603    0.0034  23816479  31518949      -548
  11.61561  11.61560    0.0034  23802279  31514149     -1081
  11.61519  11.61518    0.0034  23794879  31486949      -548
  11.61478  11.61477    0.0034  23761479  31459549     -1081
  11.61436  11.61436    0.0034  23744479  31438949     -1081
  11.61394  11.61395    0.0034  23760479  31447249      -548
  11.61353  11.61353    0.0034  23775079  31486549     -1346
  11.61311  11.61312    0.0034  23778879  31493949      -281
  11.61269  11.61272    0.0034  23783379  31504049     -1881
  11.61228  11.61230    0.0034  23794879  31541649       -14
  11.61186  11.61189    0.0034  23816679  31565349     -1614
  11.61144  11.61146    0.0034  23849279  31606449      -548
  11.61103  11.61103    0.0034  23852179  31622949     -1081
  11.61061  11.61059    0.0034  23843879  31633149      -814
  11.61019  11.61016    0.0034  23854879  31652849     -1081
  11.60978  11.60974    0.0034  23861779  31676049     -1081
  11.60936  11.60933    0.0034  23864679  31668849       -14
  11.60894  11.60894    0.0034  23854079  31662449     -1348
  11.60853  11.60854    0.0034  23864979  31666949      -281
  11.60811  11.60814    0.0034  23855079  31686949     -1348
  11.60769  11.60774    0.0034  23868479  31705649      -281
  11.60728  11.60732    0.0034  23870279  31698449     -1081
  11.60686  11.60689    0.0034  23851379  31692549      -281
  11.60644  11.60645    0.0034  23859579  31694949     -1079
  11.60603  11.60603    0.0034  23847379  31703249      -548
  11.60561  11.60560    0.0034  23850579  31714949      -548
  11.60519  11.60518    0.0034  23846579  31711249     -1081
  11.60478  11.60477    0.0034  23848179  31713949      -281
  11.60436  11.60436    0.0034  23834079  31701949     -1614
  11.60394  11.60395    0.0034  23835679  31716549      -281
  11.60353  11.60354    0.0034  23828179  31724849     -1614
  11.60311  11.60313    0.0034  23837779  31721349      -281
  11.60269  11.60272    0.0034  23832679  31714949     -1081
  11.60228  11.60231    0.0034  23815379  31726449     -1081
  11.60186  11.60190    0.0034  23820179  31725649     -1348
  11.60144  11.60147    0.0034  23819379  31729949     -1348
  11.60103  11.60104    0.0034  23826879  31729149      -548
  11.60061  11.60061    0.0034  23810079  31732549     -1348
  11.60019  11.60017    0.0034  23816979  31721949      -548
  11.59978  11.59975    0.0034  23818579  31759449     -1613
  11.59936  11.59934    0.0034  23816179  31739549      -548
  11.59894  11.59895    0.0034  23803379  31736349     -1348
  11.59853  11.59855    0.0034  23802079  31757949     -1081
  11.59811  11.59816    0.0034  23811879  31757349     -1081
  11.59769  11.59775    0.0034  23796479  31766949     -1348
  11.59728  11.59734    0.0034  23794879  31763749      -814
  11.59686  11.59691    0.0034  23797279  31773149     -1614
  11.59644  11.59648    0.0034  23794579  31767749      -281
  11.59603  11.59604    0.0034  23796679  31772849     -1881
  11.59561  11.59562    0.0034  23798579  31785949      -281
  11.59519  11.59520    0.0034  23793279  31781649     -1614
  11.59478  11.59479    0.0034  23773279  31768349     -1081
  11.59436  11.59438    0.0034  23792179  31792049     -1348
  11.59394  11.59397    0.0034  23784179  31781649     -1348
  11.59353  11.59356    0.0034  23774079  31790149      -814
  11.59311  11.59315    0.0034  23779579  31791949     -1613
  11.59269  11.59274    0.0034  23766579  31794149      -548
  11.59228  11.59233    0.0034  23772179  31798749     -1881
  11.59186  11.59191    0.0034  23766879  31803549      -281
  11.59144  11.59149    0.0034  23770079  31814749     -1881
  11.59103  11.59106    0.0034  23768479  31799249      -548
  11.59061  11.59062    0.0034  23747379  31800049     -1348
  11.59019  11.59019    0.0034  23759679  31810949     -1081
  11.58978  11.58976    0.0034  23757779  31830749     -1081
  11.58936  11.58935    0.0034  23747679  31808349     -1348
  11.58894  11.58896    0.0034  23731879  31801949      -814
  11.58853  11.58856    0.0034  23749779  31815749     -1614
  11.58811  11.58816    0.0034  23748179  31829349      -281
  11.58769  11.58776    0.0034  23753279  31848849     -1348
  11.58728  11.58734    0.0034  23732179  31829949      -281
  11.58686  11.58691    0.0034  23731679  31833149     -1348
  11.58644  11.58647    0.0034  23743879  31851749      -546
  11.58603  11.58604    0.0034  23743679  31842749      -814
  11.58561  11.58562    0.0034  23724479  31835249      -814
  11.58519  11.58520    0.0034  23698279  31806449      -814
  11.58478  11.58479    0.0034  23674279  31767749     -1081
  11.58436  11.58438    0.0034  23662579  31739749       -14
  11.58394  11.58397    0.0034  23632979  31717349     -1348
  11.58353  11.58355    0.0034  23602579  31681149      -281
  11.58311  11.58314    0.0034  23573779  31660849     -1348
  11.58269  11.58273    0.0034  23571079  31652049      -548
  11.58228  11.58232    0.0034  23580979  31680349     -1081
  11.58186  11.58191    0.0034  23572179  31669649      -281
  11.58144  11.58148    0.0034  23565479  31690949      -814
  11.58103  11.58105    0.0034  23588679  31697349      -814
  11.58061  11.58062    0.0034  23601779  31746149      -281
  11.58019  11.58018    0.0034  23611679  31766949     -1348
  11.57978  11.57976    0.0034  23643779  31795949      -279
  11.57936  11.57935    0.0034  23636679  31798949     -1348
  11.57894  11.57896    0.0034  23638079  31817149      -281
  11.57853  11.57857    0.0034  23647679  31826749     -1348
  11.57811  11.57817    0.0034  23645479  31848549      -281
  11.57769  11.57776    0.0034  23632179  31830949     -1081
  11.57728  11.57735    0.0034  23617779  31825149      -814
  11.57686  11.57692    0.0034  23626079  31845949      -814
  11.57644  11.57649    0.0034  23642279  31848349     -1348
  11.57603  11.57605    0.0034  23631879  31841949      -281
  11.57561  11.57563    0.0034  23599879  31823749     -1614
  11.57519  11.57522    0.0034  23608679  31824049       -14
  11.57478  11.57481    0.0034  23613279  31843249     -1081
  11.57436  11.57440    0.0034  23594579  31835549      -814
  11.57394  11.57399    0.0034  23594579  31830449     -1081
  11.57353  11.57358    0.0034  23585479  31822949      -814
  11.57311  11.57316    0.0034  23582479  31832049     -1079
  11.57269  11.57275    0.0034  23594579  31838449     -1348
  11.57228  11.57235    0.0034  23581279  31828049      -548
  11.57186  11.57193    0.0034  23568179  31823749     -1614
  11.57144  11.57151    0.0034  23556679  31824849      -281
  11.57103  11.57108    0.0034  23562079  31829349     -1614
  11.57061  11.57064    0.0034  23560179  31841149      -548
  11.57019  11.57021    0.0034  23551379  31829649     -1614
  11.56978  11.56979    0.0034  23550579  31821649      -281
  11.56936  11.56938    0.0034  23540479  31829349     -1081
  11.56894  11.56898    0.0034  23545479  31837649     -1348
  11.56853  11.56859    0.0034  23549479  31845349      -814
  11.56811  11.56819    0.0034  23532479  31844049     -1348
  11.56769  11.56778    0.0034  23529779  31833149      -548
  11.56728  11.56737    0.0034  23526879  31838449     -1614
  11.56686  11.56694    0.0034  23533479  31850949      -548
  11.56644  11.56651    0.0034  23536279  31870149     -1346
  11.56603  11.56608    0.0034  23522279  31841949      -548
  11.56561  11.56566    0.0034  23498879  31848849     -1348
  11.56519  11.56524    0.0034  23507079  31844549      -814
  11.56478  11.56483    0.0034  23504479  31842749      -548
  11.56436  11.56442    0.0034  23498279  31852049     -1348
  11.56394  11.56401    0.0034  23499079  31843249      -281
  11.56353  11.56359    0.0034  23481279  31841349     -1348
  11.56311  11.56318    0.0034  23481779  31840549      -281
  11.56269  11.56277    0.0034  23489279  31853649     -1348
  11.56228  11.56236    0.0034  23489479  31834449       -14
  11.56186  11.56194    0.0034  23470879  31854449     -1348
  11.56144  11.56152    0.0034  23463679  31850949      -548
  11.56103  11.56109    0.0034  23476979  31858949     -1081
  11.56061  11.56065    0.0034  23472479  31865149     -1081
  11.56019  11.56022    0.0034  23466079  31860549      -548
  11.55978  11.55979    0.0034  23473679  31860849     -1346
  11.55936  11.55938    0.0034  23448679  31859549      -548
  11.55894  11.55898    0.0034  23463379  31876849     -1614
  11.55853  11.55859    0.0034  23466079  31895549       -14
  11.55811  11.55819    0.0034  23458079  31892349     -1614
  11.55769  11.55778    0.0034  23454879  31908049      -814
  11.55728  11.55737    0.0034  23450279  31901349     -1348
  11.55686  11.55694    0.0034  23462879  31916049      -814
  11.55644  11.55650    0.0034  23465279  31920849     -1081
  11.55603  11.55607    0.0034  23461479  31928349     -1348
  11.55561  11.55565    0.0034  23446279  31910449      -548
  11.55519  11.55523    0.0034  23450279  31929949     -1881
  11.55478  11.55482    0.0034  23456679  31937149      -548
  11.55436  11.55441    0.0034  23448979  31945649     -1614
  11.55394  11.55400    0.0034  23450079  31938749      -548
  11.55353  11.55359    0.0034  23449479  31937949     -1614
  11.55311  11.55318    0.0034  23454579  31943249      -548
  11.55269  11.55277    0.0034  23456079  31970449     -1079
  11.55228  11.55236    0.0034  23443379  31954149     -1081
  11.55186  11.55194    0.0034  23435879  31958149     -1081
  11.55144  11.55152    0.0034  23434879  31942449     -1081
  11.55103  11.55109    0.0034  23443079  31970449      -548
  11.55061  11.55066    0.0034  23437479  31974449     -1614
  11.55019  11.55022    0.0034  23428679  31965149      -548
  11.54978  11.54980    0.0034  23421779  31964549     -1348
  11.54936  11.54939    0.0034  23429279  31978449      -281
  11.54894  11.54899    0.0034  23430279  31980549     -1348
  11.54853  11.54860    0.0034  23432979  32006949      -814
  11.54811  11.54821    0.0034  23430579  31994749      -814
  11.54769  11.54780    0.0034  23433779  31996349     -1081
  11.54728  11.54739    0.0034  23430079  31999249      -548
  11.54686  11.54696    0.0034  23435079  32002949     -1348
  11.54644  11.54653    0.0034  23425779  32011549      -281
  11.54603  11.54610    0.0034  23427979  32016849     -1613
  11.54561  11.54568    0.0034  23404679  32000849      -281
  11.54519  11.54526    0.0034  23424479  32022749     -1348
  11.54478  11.54485    0.0034  23412979  32027249      -281
  11.54436  11.54444    0.0034  23418579  32026149      -814
  11.54394  11.54403    0.0034  23392979  32013149      -814
  11.54353  11.54362    0.0034  23423079  32024849      -814
  11.54311  11.54321    0.0034  23418279  32041149     -1081
  11.54269  11.54280    0.0034  23415679  32050949      -281
  11.54228  11.54239    0.0034  23396979  32035249     -1614
  11.54186  11.54198    0.0034  23411379  32049649      -281
  11.54144  11.54156    0.0034  23408979  32060549     -1614
  11.54103  11.54113    0.0034  23402579  32070449      -281
  11.54061  11.54070    0.0034  23415379  32069149     -1348
  11.54019  11.54026    0.0034  23405279  32055249      -548
  11.53978  11.53984    0.0034  23396979  32082449      -814
  11.53936  11.53943    0.0034  23421879  32104849     -1079
  11.53894  11.53903    0.0034  23404679  32100349      -548
  11.53853  11.53864    0.0034  23417779  32113349     -1614
  11.53811  11.53824    0.0034  23414879  32118149       -14
  11.53769  11.53784    0.0034  23408679  32133949     -1614
  11.53728  11.53743    0.0034  23412679  32138149      -548
  11.53686  11.53700    0.0034  23418279  32141649     -1348
  11.53644  11.53657    0.0034  23414879  32127749     -1081
  11.53603  11.53614    0.0034  23419079  32148349     -1348
  11.53561  11.53571    0.0034  23407879  32146949     -1348
  11.53519  11.53529    0.0034  23409779  32174149     -1081
  11.53478  11.53488    0.0034  23410879  32164549     -1614
  11.53436  11.53447    0.0034  23426579  32182749      -814
  11.53394  11.53406    0.0034  23403879  32169949     -1614
  11.53353  11.53365    0.0034  23405779  32172349      -548
  11.53311  11.53323    0.0034  23406879  32182149     -1614
  11.53269  11.53282    0.0034  23410679  32198549     -1079
  11.53228  11.53241    0.0034  23405779  32182749     -1348
  11.53186  11.53200    0.0034  23408479  32194149      -814
  11.53144  11.53158    0.0034  23400679  32193949     -1081
  11.53103  11.53115    0.0034  23388979  32197149     -1348
  11.53061  11.53071    0.0034  23391679  32199749      -548
  11.53019  11.53028    0.0034  23399679  32198749     -1614
  11.52978  11.52985    0.0034  23403079  32213949      -548
  11.52936  11.52944    0.0034  23403879  32202749     -1614
  11.52894  11.52904    0.0034  23398579  32219749      -281
  11.52853  11.52864    0.0034  23392479  32230949     -1614
  11.52811  11.52825    0.0034  23395379  32221949      -814
  11.52769  11.52784    0.0034  23387879  32251749     -1081
  11.52728  11.52743    0.0034  23396479  32245349     -1348
  11.52686  11.52700    0.0034  23405279  32255749      -548
  11.52644  11.52657    0.0034  23398579  32274949     -1614
  11.52603  11.52614    0.0034  23392279  32266749       -12
  11.52561  11.52571    0.0034  23395079  32273649     -1881
  11.52519  11.52529    0.0034  23387679  32285349      -548
  11.52478  11.52488    0.0034  23391879  32287549     -1348
  11.52436  11.52447    0.0034  23399379  32300849      -548
  11.52394  11.52406    0.0034  23382079  32298449     -1348
  11.52353  11.52365    0.0034  23394879  32292849      -814
  11.52311  11.52324    0.0034  23394279  32318949      -548
  11.52269  11.52282    0.0034  23398879  32312349     -1081
  11.52228  11.52242    0.0034  23387079  32319249      -281
  11.52186  11.52200    0.0034  23384679  32314749     -1614
  11.52144  11.52158    0.0034  23379379  32320849       -14
  11.52103  11.52115    0.0034  23392979  32332049     -1348
  11.52061  11.52072    0.0034  23388179  32336049      -281
  11.52019  11.52028    0.0034  23378279  32337349     -1081
  11.51978  11.51985    0.0034  23391679  32351749      -548
  11.51936  11.51944    0.0034  23391779  32356149      -813
  11.51894  11.51904    0.0034  23396179  32363249     -1081
  11.51853  11.51865    0.0034  23392479  32357649      -548
  11.51811  11.51825    0.0034  23379079  32356049     -1081
  11.51769  11.51785    0.0034  23388979  32393149      -548
  11.51728  11.51743    0.0034  23375879  32380849     -1081
  11.51686  11.51701    0.0034  23380479  32384549      -548
  11.51644  11.51658    0.0034  23368979  32385949     -1081
  11.51603  11.51614    0.0034  23375079  32394749      -281
  11.51561  11.51572    0.0034  23376979  32392049     -1081
  11.51519  11.51530    0.0034  23386579  32412849      -548
  11.51478  11.51489    0.0034  23371679  32409149      -548
  11.51436  11.51448    0.0034  23370879  32404849     -1081
  11.51394  11.51407    0.0034  23375879  32406949      -281
  11.51353  11.51366    0.0034  23379879  32427749     -1614
  11.51311  11.51324    0.0034  23370079  32424549       -14
  11.51269  11.51284    0.0034  23365579  32436449     -1613
  11.51228  11.51243    0.0034  23351879  32429649      -548
  11.51186  11.51201    0.0034  23365279  32430949     -1348
  11.51144  11.51159    0.0034  23358279  32440549      -814
  11.51103  11.51116    0.0034  23366579  32450449     -1348
  11.51061  11.51073    0.0034  23345779  32432549      -814
  11.51019  11.51029    0.0034  23361779  32443749      -814
  11.50978  11.50987    0.0034  23361779  32450749     -1614
  11.50936  11.50945    0.0034  23368179  32467549      -281
  11.50894  11.50905    0.0034  23350279  32473349     -1348
  11.50853  11.50866    0.0034  23333279  32471249      -548
  11.50811  11.50826    0.0034  23339079  32465349     -1348
  11.50769  11.50786    0.0034  23347379  32471549      -548
  11.50728  11.50744    0.0034  23344179  32462149     -1348
  11.50686  11.50702    0.0034  23339379  32475249     -1081
  11.50644  11.50658    0.0034  23327679  32473149      -814
  11.50603  11.50615    0.0034  23335979  32484449     -1079
  11.50561  11.50572    0.0034  23336479  32492849      -814
  11.50519  11.50530    0.0034  23345779  32491549     -1614
  11.50478  11.50489    0.0034  23330879  32495549       -14
  11.50436  11.50448    0.0034  23320479  32497949     -1614
  11.50394  11.50406    0.0034  23320179  32482949      -548
  11.50353  11.50365    0.0034  23325279  32497349     -1081
  11.50311  11.50324    0.0034  23320479  32506149     -1081
  11.50269  11.50283    0.0034  23297279  32488349      -814
  11.50228  11.50242    0.0034  23301479  32488549     -1348
  11.50186  11.50201    0.0034  23311379  32492849      -548
  11.50144  11.50159    0.0034  23294079  32488049     -1348
  11.50103  11.50115    0.0034  23289279  32500849      -548
  11.50061  11.50072    0.0034  23268979  32468849     -1348
  11.50019  11.50028    0.0034  23256179  32456049      -281
  11.49978  11.49986    0.0034  23256979  32447549     -1614
  11.49936  11.49944    0.0034  23239379  32437649      -548
  11.49894  11.49904    0.0034  23219979  32413449     -1346
  11.49853  11.49865    0.0034  23195379  32390749     -1081
  11.49811  11.49825    0.0034  23197779  32389149      -814
  11.49769  11.49785    0.0034  23184979  32373349     -1348
  11.49728  11.49743    0.0034  23167079  32385149      -814
  11.49686  11.49701    0.0034  23156679  32369349     -1614
  11.49644  11.49657    0.0034  23136179  32348849      -281
  11.49603  11.49614    0.0034  23134579  32343549     -1881
  11.49561  11.49571    0.0034  23132679  32342449      -548
  11.49519  11.49529    0.0034  23123879  32348049     -1614
  11.49478  11.49488    0.0034  23114579  32338949     -1081
  11.49436  11.49447    0.0034  23104979  32332049      -814
  11.49394  11.49406    0.0034  23106879  32336049     -1348
  11.49353  11.49365    0.0034  23109479  32334149      -814
  11.49311  11.49324    0.0034  23082079  32345349     -1614
  11.49269  11.49283    0.0034  23068479  32321949      -548
  11.49228  11.49242    0.0034  23067179  32313749     -1613
  11.49186  11.49201    0.0034  23068479  32314949      -814
  11.49144  11.49159    0.0034  23057279  32306149     -1348
  11.49103  11.49116    0.0034  23053279  32299549      -814
  11.49061  11.49072    0.0034  23037779  32288549     -1081
  11.49019  11.49029    0.0034  23046079  32320349      -814
  11.48978  11.48986    0.0034  23056679  32330749      -814
  11.48936  11.48944    0.0034  23061279  32328349     -1348
  11.48894  11.48905    0.0034  23051879  32353149      -548
  11.48853  11.48866    0.0034  23066279  32346949     -1614
  11.48811  11.48826    0.0034  23078079  32386449      -281
  11.48769  11.48786    0.0034  23078579  32396049     -1348
  11.48728  11.48744    0.0034  23083079  32409949      -548
  11.48686  11.48702    0.0034  23092979  32413149     -1081
  11.48644  11.48659    0.0034  23099079  32440849      -814
  11.48603  11.48616    0.0034  23109479  32454449      -814
  11.48561  11.48573    0.0034  23119379  32479649      -546
  11.48519  11.48531    0.0034  23110579  32472849      -548
  11.48478  11.48490    0.0034  23116179  32486449     -1081
  11.48436  11.48449    0.0034  23129479  32505949       -14
  11.48394  11.48408    0.0034  23137279  32526149     -1348
  11.48353  11.48367    0.0034  23147079  32535249       252
  11.48311  11.48326    0.0034  23128679  32522949     -1081
  11.48269  11.48285    0.0034  23135879  32554449      -281
  11.48228  11.48244    0.0034  23144679  32581949      -814
  11.48186  11.48202    0.0034  23152979  32598949      -548
  11.48144  11.48160    0.0034  23150579  32589949      -281
  11.48103  11.48117    0.0034  23153779  32590449     -1081
  11.48061  11.48074    0.0034  23162579  32618749       -14
  11.48019  11.48030    0.0034  23180979  32638749     -1348
  11.47978  11.47987    0.0034  23190279  32666149       -14
  11.47936  11.47946    0.0034  23185779  32653649     -1348
  11.47894  11.47906    0.0034  23195979  32667949      -546
  11.47853  11.47867    0.0034  23203079  32689149      -814
  11.47811  11.47827    0.0034  23198579  32706149      -548
  11.47769  11.47787    0.0034  23211079  32710149     -1081
  11.47728  11.47745    0.0034  23199679  32694749     -1081
  11.47686  11.47703    0.0034  23197779  32735549      -548
  11.47644  11.47659    0.0034  23216979  32744549     -1614
  11.47603  11.47616    0.0034  23215879  32753349      -281
  11.47561  11.47573    0.0034  23209279  32741949     -1614
  11.47519  11.47531    0.0034  23198079  32746449      -548
  11.47478  11.47490    0.0034  23194079  32762949     -1614
  11.47436  11.47449    0.0034  23186879  32763749      -814
  11.47394  11.47407    0.0034  23199379  32755549     -1081
  11.47353  11.47366    0.0034  23185479  32756049     -1348
  11.47311  11.47325    0.0034  23181279  32749649      -814
  11.47269  11.47284    0.0034  23191679  32762149     -1348
  11.47228  11.47243    0.0034  23197079  32776249      -813
  11.47186  11.47201    0.0034  23170079  32764549     -1614
  11.47144  11.47159    0.0034  23178279  32762749      -548
  11.47103  11.47116    0.0034  23179679  32767249     -1614
  11.47061  11.47072    0.0034  23178079  32775549      -814
  11.47019  11.47028    0.0034  23176479  32782149     -1614
