   9809     AichiSR  BL5S1
 Co3O4           22.08.30 11:33 - 22.08.30 11:35
                                                                                 
 Ring :   1.2 GeV   300.2 mA -  300.5 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 14.93635 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4509
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        7410.46   8810.46        0.31       0.02      4511
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4504.800  8764.000  8106.300
  15.39594  15.39686    0.0241   8299825  18483636   5224684
  15.39539  15.39630    0.0241   8301125  18489936   5227064
  15.39483  15.39573    0.0241   8304075  18505836   5231614
  15.39428  15.39516    0.0241   8323205  18548236   5243294
  15.39372  15.39460    0.0241   8329845  18564736   5251464
  15.39317  15.39406    0.0241   8344245  18598036   5260894
  15.39261  15.39354    0.0241   8352565  18623836   5269514
  15.39206  15.39300    0.0241   8365545  18659836   5280894
  15.39150  15.39245    0.0241   8372295  18675736   5285294
  15.39094  15.39188    0.0241   8377215  18694436   5289284
  15.39039  15.39130    0.0241   8373825  18688336   5290554
  15.38983  15.39073    0.0241   8380355  18702836   5293754
  15.38928  15.39017    0.0241   8372705  18689436   5289204
  15.38872  15.38962    0.0241   8372515  18691136   5291704
  15.38817  15.38907    0.0241   8363305  18676936   5289024
  15.38761  15.38851    0.0241   8361105  18677236   5289764
  15.38706  15.38797    0.0241   8357185  18667836   5287194
  15.38650  15.38742    0.0241   8346965  18651136   5284024
  15.38594  15.38687    0.0241   8341415  18638036   5281074
  15.38539  15.38630    0.0241   8331895  18619736   5274924
  15.38483  15.38574    0.0241   8328315  18616336   5275934
  15.38428  15.38518    0.0241   8319475  18600636   5272084
  15.38372  15.38463    0.0241   8317765  18598536   5272014
  15.38317  15.38409    0.0241   8314895  18596936   5275144
  15.38261  15.38357    0.0241   8321645  18613536   5277344
  15.38206  15.38304    0.0241   8337605  18651436   5289994
  15.38150  15.38249    0.0241   8360065  18707936   5306704
  15.38094  15.38192    0.0241   8369345  18729836   5314944
  15.38039  15.38134    0.0241   8381765  18760536   5322964
  15.37983  15.38078    0.0241   8389155  18779836   5330874
  15.37928  15.38021    0.0241   8395385  18798936   5335754
  15.37872  15.37966    0.0241   8400305  18810336   5339524
  15.37817  15.37911    0.0241   8405975  18829536   5345274
  15.37761  15.37855    0.0241   8405865  18830436   5347174
  15.37706  15.37800    0.0241   8410485  18846836   5351904
  15.37650  15.37745    0.0241   8409485  18854236   5353924
  15.37594  15.37690    0.0241   8408695  18849136   5354184
  15.37539  15.37633    0.0241   8411165  18866136   5358364
  15.37483  15.37575    0.0241   8413845  18866336   5359144
  15.37428  15.37519    0.0241   8407445  18859836   5358894
  15.37372  15.37463    0.0241   8404935  18858036   5360004
  15.37317  15.37409    0.0241   8406125  18859636   5360264
  15.37261  15.37356    0.0241   8399935  18853236   5358544
  15.37206  15.37302    0.0241   8396615  18852036   5359704
  15.37150  15.37247    0.0241   8390795  18839836   5356724
  15.37094  15.37190    0.0241   8389715  18839536   5357464
  15.37039  15.37131    0.0241   8388515  18843336   5358924
  15.36983  15.37074    0.0241   8379155  18824536   5354894
  15.36928  15.37017    0.0241   8374455  18812836   5352094
  15.36872  15.36961    0.0241   8367785  18804136   5350414
  15.36817  15.36905    0.0241   8345965  18758036   5337434
  15.36761  15.36849    0.0241   8328135  18718136   5327104
  15.36706  15.36794    0.0241   8302175  18661236   5311254
  15.36650  15.36739    0.0241   8276735  18608236   5297714
  15.36594  15.36684    0.0241   8251365  18566736   5284094
  15.36539  15.36627    0.0241   8237945  18531736   5276864
  15.36483  15.36570    0.0241   8221865  18498236   5265894
  15.36428  15.36513    0.0241   8220445  18497936   5269404
  15.36372  15.36458    0.0241   8224065  18507836   5271824
  15.36317  15.36404    0.0241   8240035  18548336   5284884
  15.36261  15.36351    0.0241   8258755  18592736   5297154
  15.36206  15.36298    0.0241   8281995  18646036   5313234
  15.36150  15.36243    0.0241   8312805  18722836   5337364
  15.36094  15.36186    0.0241   8339625  18787836   5356874
  15.36039  15.36128    0.0241   8355545  18827236   5369064
  15.35983  15.36071    0.0241   8371625  18868036   5378244
  15.35928  15.36015    0.0241   8380835  18892836   5388014
  15.35872  15.35959    0.0241   8380355  18895436   5389244
  15.35817  15.35904    0.0241   8387365  18915836   5393834
  15.35761  15.35849    0.0241   8395045  18935136   5401484
  15.35706  15.35794    0.0241   8394265  18939436   5402744
  15.35650  15.35739    0.0241   8390905  18934836   5401444
  15.35594  15.35684    0.0241   8400155  18957136   5410584
  15.35539  15.35627    0.0241   8398035  18954536   5409614
  15.35483  15.35571    0.0241   8396765  18959936   5412224
  15.35428  15.35514    0.0241   8390425  18952036   5409464
  15.35372  15.35459    0.0241   8394745  18956736   5413004
  15.35317  15.35406    0.0241   8394265  18956536   5412334
  15.35261  15.35353    0.0241   8387065  18948336   5411964
  15.35206  15.35300    0.0241   8381505  18942636   5410844
  15.35150  15.35245    0.0241   8381095  18948036   5414494
  15.35094  15.35188    0.0241   8374195  18929136   5408794
  15.35039  15.35130    0.0241   8375205  18938236   5409984
  15.34983  15.35073    0.0241   8367145  18927836   5408304
  15.34928  15.35017    0.0241   8368305  18924836   5409094
  15.34872  15.34961    0.0241   8366365  18919336   5410284
  15.34817  15.34906    0.0241   8356335  18910936   5407674
  15.34761  15.34850    0.0241   8353195  18903736   5403084
  15.34706  15.34794    0.0241   8357825  18911736   5408494
  15.34650  15.34739    0.0241   8343085  18890936   5403684
  15.34594  15.34683    0.0241   8335595  18867436   5399054
  15.34539  15.34626    0.0241   8329285  18860436   5397044
  15.34483  15.34569    0.0241   8321715  18846836   5393684
  15.34428  15.34512    0.0241   8309485  18823436   5386484
  15.34372  15.34457    0.0241   8296945  18798736   5380634
  15.34317  15.34403    0.0241   8290945  18788136   5377644
  15.34261  15.34350    0.0241   8283895  18778236   5376224
  15.34206  15.34297    0.0241   8279245  18771836   5373704
  15.34150  15.34241    0.0241   8277435  18762936   5372264
  15.34094  15.34184    0.0241   8284535  18793236   5381654
  15.34039  15.34126    0.0241   8301645  18831636   5392494
  15.33983  15.34068    0.0241   8316835  18872136   5404684
  15.33928  15.34012    0.0241   8325705  18890236   5411554
  15.33872  15.33956    0.0241   8337305  18925336   5423184
  15.33817  15.33901    0.0241   8340065  18931236   5424834
  15.33761  15.33845    0.0241   8346405  18951636   5432584
  15.33706  15.33790    0.0241   8346525  18958336   5435314
  15.33650  15.33735    0.0241   8350025  18969336   5437734
  15.33594  15.33680    0.0241   8347525  18962336   5437404
  15.33539  15.33623    0.0241   8345705  18965036   5438894
  15.33483  15.33566    0.0241   8337865  18956236   5436094
  15.33428  15.33510    0.0241   8325745  18928236   5429454
  15.33372  15.33455    0.0241   8300865  18875436   5413454
  15.33317  15.33402    0.0241   8284935  18840436   5405064
  15.33261  15.33349    0.0241   8273005  18820336   5399954
  15.33206  15.33296    0.0241   8258565  18787536   5391414
  15.33150  15.33240    0.0241   8247565  18766136   5386184
  15.33094  15.33183    0.0241   8251255  18778936   5390144
  15.33039  15.33126    0.0241   8260135  18803936   5398194
  15.32983  15.33069    0.0241   8260955  18809136   5399874
  15.32928  15.33013    0.0241   8269425  18839136   5410324
  15.32872  15.32957    0.0241   8280095  18860536   5416514
  15.32817  15.32902    0.0241   8295755  18898036   5429414
  15.32761  15.32847    0.0241   8300945  18915036   5434414
  15.32706  15.32792    0.0241   8308585  18934536   5441164
  15.32650  15.32737    0.0241   8309445  18943136   5442994
  15.32594  15.32682    0.0241   8309485  18941636   5443104
  15.32539  15.32625    0.0241   8302205  18929936   5440834
  15.32483  15.32569    0.0241   8293815  18921036   5439044
  15.32428  15.32513    0.0241   8284795  18895636   5433634
  15.32372  15.32458    0.0241   8277855  18880836   5430724
  15.32317  15.32405    0.0241   8266515  18857536   5423714
  15.32261  15.32352    0.0241   8256065  18840236   5419864
  15.32206  15.32299    0.0241   8252635  18835036   5417894
  15.32150  15.32244    0.0241   8245025  18822536   5415434
  15.32094  15.32186    0.0241   8240255  18816336   5414084
  15.32039  15.32128    0.0241   8245555  18835136   5421544
  15.31983  15.32071    0.0241   8267855  18885236   5435614
  15.31928  15.32014    0.0241   8280355  18915336   5444634
  15.31872  15.31958    0.0241   8290835  18949236   5454894
  15.31817  15.31903    0.0241   8300645  18975436   5462274
  15.31761  15.31847    0.0241   8316195  19007636   5473054
  15.31706  15.31792    0.0241   8311795  19006536   5474924
  15.31650  15.31737    0.0241   8318545  19021536   5479954
  15.31594  15.31681    0.0241   8323845  19039736   5483954
  15.31539  15.31624    0.0241   8326565  19046036   5487944
  15.31483  15.31567    0.0241   8324475  19051736   5489734
  15.31428  15.31510    0.0241   8327535  19056836   5492904
  15.31372  15.31455    0.0241   8322835  19044836   5490474
  15.31317  15.31401    0.0241   8328465  19067336   5496554
  15.31261  15.31348    0.0241   8320975  19055336   5492974
  15.31206  15.31294    0.0241   8317875  19056836   5495734
  15.31150  15.31239    0.0241   8313995  19045036   5492864
  15.31094  15.31181    0.0241   8309515  19045436   5491964
  15.31039  15.31123    0.0241   8308735  19039436   5492904
  15.30983  15.31066    0.0241   8301055  19023236   5489094
  15.30928  15.31010    0.0241   8298225  19023036   5489224
  15.30872  15.30954    0.0241   8294825  19016236   5487264
  15.30817  15.30898    0.0241   8291985  19014136   5487714
  15.30761  15.30843    0.0241   8290195  19012036   5490254
  15.30706  15.30788    0.0241   8279305  18999236   5483654
  15.30650  15.30733    0.0241   8281505  19005036   5487234
  15.30594  15.30677    0.0241   8280015  18999636   5485774
  15.30539  15.30621    0.0241   8271395  18982936   5482344
  15.30483  15.30564    0.0241   8268265  18980836   5482194
  15.30428  15.30508    0.0241   8259795  18965136   5478394
  15.30372  15.30453    0.0241   8252715  18953936   5477384
  15.30317  15.30400    0.0241   8244465  18935136   5470484
  15.30261  15.30347    0.0241   8235295  18920136   5467834
  15.30206  15.30294    0.0241   8221755  18896036   5462654
  15.30150  15.30238    0.0241   8223915  18899336   5462874
  15.30094  15.30181    0.0241   8211905  18877536   5457394
  15.30039  15.30124    0.0241   8212765  18879536   5460414
  15.29983  15.30067    0.0241   8208695  18881836   5460264
  15.29928  15.30011    0.0241   8229995  18933036   5476934
  15.29872  15.29955    0.0241   8243875  18962036   5484434
  15.29817  15.29900    0.0241   8262895  19005236   5498084
  15.29761  15.29845    0.0241   8269605  19026236   5505654
  15.29706  15.29791    0.0241   8280795  19064436   5516404
  15.29650  15.29736    0.0241   8280615  19061136   5515244
  15.29594  15.29680    0.0241   8287965  19084036   5524834
  15.29539  15.29624    0.0241   8293515  19098536   5528674
  15.29483  15.29567    0.0241   8291425  19094336   5528114
  15.29428  15.29511    0.0241   8293895  19106536   5532584
  15.29372  15.29456    0.0241   8295385  19114536   5536954
  15.29317  15.29402    0.0241   8300265  19132536   5540304
  15.29261  15.29349    0.0241   8290345  19114136   5536914
  15.29206  15.29296    0.0241   8295125  19124436   5538704
  15.29150  15.29240    0.0241   8295015  19128736   5543514
  15.29094  15.29182    0.0241   8296505  19133336   5543854
  15.29039  15.29124    0.0241   8282665  19105036   5537064
  15.28983  15.29067    0.0241   8286055  19114536   5540534
  15.28928  15.29010    0.0241   8282445  19114236   5541874
  15.28872  15.28954    0.0241   8278975  19107136   5540384
  15.28817  15.28899    0.0241   8270545  19088536   5535794
  15.28761  15.28843    0.0241   8275725  19102736   5540084
  15.28706  15.28788    0.0241   8270985  19095936   5541984
  15.28650  15.28733    0.0241   8265355  19089536   5538634
  15.28594  15.28677    0.0241   8261445  19081736   5535984
  15.28539  15.28620    0.0241   8260065  19088136   5539334
  15.28483  15.28563    0.0241   8254915  19081736   5537994
  15.28428  15.28506    0.0241   8245885  19060436   5532814
  15.28372  15.28451    0.0241   8241935  19053236   5531054
  15.28317  15.28397    0.0241   8236825  19044936   5530724
  15.28261  15.28345    0.0241   8226865  19028136   5524004
  15.28206  15.28291    0.0241   8215895  19000636   5518754
  15.28150  15.28235    0.0241   8206645  18989236   5515314
  15.28094  15.28178    0.0241   8200645  18972736   5510614
  15.28039  15.28120    0.0241   8193815  18962436   5508644
  15.27983  15.28063    0.0241   8187845  18954936   5507224
  15.27928  15.28007    0.0241   8188035  18959536   5508234
  15.27872  15.27951    0.0241   8197845  18984736   5518344
  15.27817  15.27896    0.0241   8218175  19035536   5532884
  15.27761  15.27841    0.0241   8226305  19059336   5540574
  15.27706  15.27786    0.0241   8243425  19096836   5551494
  15.27650  15.27731    0.0241   8250735  19120636   5559924
  15.27594  15.27675    0.0241   8258355  19140036   5564834
  15.27539  15.27619    0.0241   8257565  19139936   5567384
  15.27483  15.27562    0.0241   8266625  19164936   5574994
  15.27428  15.27505    0.0241   8265585  19170336   5575814
  15.27372  15.27451    0.0241   8272405  19186636   5581934
  15.27317  15.27397    0.0241   8264795  19174136   5579954
  15.27261  15.27345    0.0241   8272255  19192836   5587264
  15.27206  15.27292    0.0241   8269945  19192736   5587304
  15.27150  15.27237    0.0241   8266405  19186536   5585104
  15.27094  15.27179    0.0241   8266585  19187536   5585104
  15.27039  15.27122    0.0241   8261665  19185936   5587604
  15.26983  15.27065    0.0241   8258565  19180036   5586264
  15.26928  15.27009    0.0241   8255175  19178836   5586074
  15.26872  15.26954    0.0241   8249165  19168636   5583274
  15.26817  15.26898    0.0241   8245995  19166536   5582984
  15.26761  15.26843    0.0241   8245285  19161736   5583164
  15.26706  15.26788    0.0241   8239475  19149936   5580664
  15.26650  15.26734    0.0241   8241145  19153936   5581714
  15.26594  15.26678    0.0241   8230815  19142336   5581604
  15.26539  15.26621    0.0241   8229775  19146036   5581044
  15.26483  15.26564    0.0241   8229105  19144436   5582124
  15.26428  15.26507    0.0241   8221155  19132536   5577904
  15.26372  15.26452    0.0241   8215155  19119036   5576864
  15.26317  15.26398    0.0241   8210755  19114036   5574994
  15.26261  15.26345    0.0241   8201725  19093936   5572124
  15.26206  15.26292    0.0241   8194155  19086936   5567794
  15.26150  15.26236    0.0241   8182515  19056736   5560604
  15.26094  15.26178    0.0241   8175615  19050336   5558474
  15.26039  15.26120    0.0241   8167525  19030136   5554144
  15.25983  15.26063    0.0241   8155325  19008336   5548514
  15.25928  15.26006    0.0241   8151895  18999936   5547994
  15.25872  15.25951    0.0241   8153835  19008736   5549564
  15.25817  15.25895    0.0241   8153305  19010936   5551904
  15.25761  15.25839    0.0241   8171805  19060436   5565974
  15.25706  15.25784    0.0241   8189195  19096036   5576604
  15.25650  15.25730    0.0241   8199485  19130836   5588054
  15.25594  15.25674    0.0241   8208775  19156636   5595404
  15.25539  15.25616    0.0241   8215485  19174936   5603684
  15.25483  15.25559    0.0241   8218065  19181736   5605654
  15.25428  15.25503    0.0241   8222055  19197736   5609424
  15.25372  15.25448    0.0241   8226195  19207936   5613374
  15.25317  15.25394    0.0241   8229695  19219336   5618074
  15.25261  15.25341    0.0241   8229995  19221836   5619164
  15.25206  15.25288    0.0241   8231265  19227536   5621364
  15.25150  15.25232    0.0241   8228655  19230336   5624194
  15.25094  15.25175    0.0241   8230745  19238536   5626774
  15.25039  15.25117    0.0241   8229105  19233336   5626284
  15.24983  15.25060    0.0241   8224065  19227936   5625914
  15.24928  15.25004    0.0241   8229845  19242836   5630794
  15.24872  15.24949    0.0241   8220415  19222936   5625724
  15.24817  15.24893    0.0241   8219625  19228236   5627184
  15.24761  15.24838    0.0241   8215225  19218136   5625464
  15.24706  15.24784    0.0241   8212955  19221436   5626324
  15.24650  15.24729    0.0241   8205305  19206336   5621694
  15.24594  15.24673    0.0241   8208025  19214236   5626244
  15.24539  15.24616    0.0241   8201355  19203736   5622554
  15.24483  15.24559    0.0241   8198185  19201636   5624794
  15.24428  15.24503    0.0241   8192735  19184536   5620914
  15.24372  15.24449    0.0241   8194455  19198236   5624194
  15.24317  15.24396    0.0241   8184605  19183336   5619044
  15.24261  15.24343    0.0241   8177115  19167536   5614554
  15.24206  15.24290    0.0241   8167635  19147436   5611704
  15.24150  15.24234    0.0241   8163085  19142436   5610654
  15.24094  15.24177    0.0241   8153535  19115136   5606474
  15.24039  15.24120    0.0241   8142005  19096236   5600804
  15.23983  15.24063    0.0241   8132425  19070736   5591674
  15.23928  15.24007    0.0241   8124515  19067536   5592644
  15.23872  15.23951    0.0241   8124325  19065836   5592084
  15.23817  15.23896    0.0241   8118505  19057136   5591144
  15.23761  15.23841    0.0241   8116865  19054536   5590664
  15.23706  15.23786    0.0241   8138685  19107436   5606034
  15.23650  15.23730    0.0241   8156255  19157536   5620984
  15.23594  15.23674    0.0241   8167895  19181236   5630914
  15.23539  15.23617    0.0241   8179345  19217536   5641574
  15.23483  15.23560    0.0241   8186585  19228336   5645684
  15.23428  15.23503    0.0241   8193485  19259736   5653254
  15.23372  15.23448    0.0241   8195755  19265236   5656754
  15.23317  15.23395    0.0241   8200605  19275236   5660934
  15.23261  15.23342    0.0241   8204185  19292736   5667504
  15.23206  15.23288    0.0241   8209035  19307036   5671384
  15.23150  15.23232    0.0241   8208215  19309336   5672834
  15.23094  15.23174    0.0241   8210345  19318736   5676194
  15.23039  15.23116    0.0241   8207725  19315436   5675594
  15.22983  15.23059    0.0241   8214815  19331136   5682384
  15.22928  15.23003    0.0241   8208965  19328636   5680964
  15.22872  15.22947    0.0241   8209705  19330936   5683534
  15.22817  15.22892    0.0241   8203405  19319836   5681744
  15.22761  15.22836    0.0241   8203025  19326636   5682574
  15.22706  15.22781    0.0241   8199975  19319836   5682944
  15.22650  15.22726    0.0241   8198325  19315836   5682534
  15.22594  15.22670    0.0241   8192885  19308636   5680254
  15.22539  15.22613    0.0241   8192365  19311136   5680514
  15.22483  15.22556    0.0241   8191505  19312836   5682534
  15.22428  15.22500    0.0241   8184935  19297036   5680184
  15.22372  15.22445    0.0241   8182445  19300036   5680814
  15.22317  15.22392    0.0241   8178595  19293436   5679924
  15.22261  15.22340    0.0241   8176285  19293936   5681334
  15.22206  15.22286    0.0241   8167145  19275036   5676044
  15.22150  15.22230    0.0241   8160915  19259636   5671864
  15.22094  15.22173    0.0241   8159125  19260736   5673134
  15.22039  15.22115    0.0241   8147045  19240736   5668654
  15.21983  15.22059    0.0241   8132535  19213736   5659334
  15.21928  15.22003    0.0241   8128655  19196936   5656684
  15.21872  15.21947    0.0241   8119705  19182636   5652764
  15.21817  15.21892    0.0241   8118735  19182436   5652914
  15.21761  15.21837    0.0241   8109785  19168536   5649594
  15.21706  15.21782    0.0241   8111045  19175636   5652954
  15.21650  15.21728    0.0241   8124145  19207236   5664554
  15.21594  15.21672    0.0241   8143795  19253436   5676674
  15.21539  15.21615    0.0241   8157005  19288636   5688764
