   9809     AichiSR  BL5S1
 FeO             22.09.01 11:46 - 22.09.01 11:48
                                                                                 
 Ring :   1.2 GeV   300.2 mA -  300.3 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 16.23042 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4600
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        6813.26   8213.26        0.30       0.02      4602
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4442.500  9463.300  8296.400
  16.76853  16.76827    0.0235  43967658   2695077    848579
  16.76789  16.76763    0.0235  43964858   2695817    849082
  16.76725  16.76700    0.0235  43917858   2693667    848465
  16.76661  16.76634    0.0235  43859658   2690847    847247
  16.76597  16.76568    0.0235  43868458   2692137    849382
  16.76533  16.76503    0.0235  43819358   2690157    848738
  16.76469  16.76439    0.0235  43786258   2688887    848197
  16.76406  16.76378    0.0235  43785558   2690067    848809
  16.76342  16.76316    0.0235  43770858   2690047    848508
  16.76278  16.76254    0.0235  43826358   2694087    850758
  16.76214  16.76189    0.0235  43846058   2696767    851413
  16.76150  16.76122    0.0235  43914758   2701457    854044
  16.76086  16.76058    0.0235  43976758   2706437    855464
  16.76022  16.75993    0.0235  43975958   2707347    856414
  16.75958  16.75929    0.0235  44036258   2711897    858363
  16.75894  16.75865    0.0235  44064658   2714347    858903
  16.75831  16.75801    0.0235  44098958   2717897    860083
  16.75767  16.75737    0.0235  44103858   2718817    860852
  16.75703  16.75672    0.0235  44103958   2719227    861382
  16.75639  16.75606    0.0235  44181558   2724737    864096
  16.75575  16.75540    0.0235  44157958   2724817    863336
  16.75511  16.75475    0.0235  44140758   2724847    864249
  16.75447  16.75413    0.0235  44156558   2726307    865209
  16.75383  16.75352    0.0235  44136658   2726147    865586
  16.75319  16.75291    0.0235  44149158   2727497    866164
  16.75256  16.75227    0.0235  44092558   2724967    865968
  16.75192  16.75161    0.0235  44083658   2725227    866274
  16.75128  16.75096    0.0235  44048058   2724627    865706
  16.75064  16.75031    0.0235  43975258   2720067    865128
  16.75000  16.74967    0.0235  43927658   2718327    864712
  16.74936  16.74904    0.0235  43833158   2713037    863446
  16.74872  16.74840    0.0235  43711558   2707047    861578
  16.74808  16.74777    0.0235  43625958   2701997    860427
  16.74744  16.74713    0.0235  43501558   2695077    858860
  16.74681  16.74648    0.0235  43392658   2689887    857298
  16.74617  16.74582    0.0235  43234658   2680667    854809
  16.74553  16.74516    0.0235  43159958   2676137    853897
  16.74489  16.74453    0.0235  43027258   2669467    851216
  16.74425  16.74391    0.0235  42890458   2662167    849114
  16.74361  16.74331    0.0235  42851558   2660347    849273
  16.74297  16.74270    0.0235  42779458   2656817    848350
  16.74233  16.74205    0.0235  42719358   2654157    847591
  16.74169  16.74140    0.0235  42721358   2654947    848388
  16.74106  16.74075    0.0235  42740858   2657067    849693
  16.74042  16.74011    0.0235  42777758   2660147    850872
  16.73978  16.73947    0.0235  42790358   2661827    851637
  16.73914  16.73883    0.0235  42850058   2666347    853171
  16.73850  16.73819    0.0235  42976058   2674557    856337
  16.73786  16.73755    0.0235  43070858   2681637    859362
  16.73722  16.73691    0.0235  43206158   2690797    862643
  16.73658  16.73625    0.0235  43341358   2699867    864865
  16.73594  16.73558    0.0235  43481258   2709597    868873
  16.73531  16.73493    0.0235  43614958   2718927    872236
  16.73467  16.73430    0.0235  43704658   2725437    874304
  16.73403  16.73369    0.0235  43882558   2737077    879192
  16.73339  16.73307    0.0235  43956458   2742517    880763
  16.73275  16.73244    0.0235  44042958   2749307    883587
  16.73211  16.73179    0.0235  44130858   2755877    885574
  16.73147  16.73113    0.0235  44181358   2759597    887107
  16.73083  16.73048    0.0235  44219358   2763177    888631
  16.73019  16.72984    0.0235  44217558   2763767    889285
  16.72956  16.72919    0.0235  44259058   2767007    890695
  16.72892  16.72855    0.0235  44267258   2768427    890431
  16.72828  16.72791    0.0235  44217458   2766467    891498
  16.72764  16.72728    0.0235  44240158   2768757    891498
  16.72700  16.72663    0.0235  44221558   2768697    892151
  16.72636  16.72597    0.0235  44201058   2767957    891612
  16.72572  16.72531    0.0235  44185658   2767887    892954
  16.72508  16.72467    0.0235  44164358   2767807    892682
  16.72444  16.72405    0.0235  44169258   2768607    893256
  16.72381  16.72345    0.0235  44138458   2767847    893068
  16.72317  16.72283    0.0235  44134558   2768417    893944
  16.72253  16.72219    0.0235  44127258   2768497    894788
  16.72189  16.72154    0.0235  44086958   2767537    893523
  16.72125  16.72089    0.0235  44099158   2768887    894750
  16.72061  16.72024    0.0235  44059158   2767267    895778
  16.71997  16.71960    0.0235  44048258   2767157    895663
  16.71933  16.71897    0.0235  44016458   2766097    895514
  16.71869  16.71833    0.0235  43990658   2765477    894899
  16.71806  16.71769    0.0235  43962458   2764637    895820
  16.71742  16.71706    0.0235  43926358   2763947    895587
  16.71678  16.71640    0.0235  43900858   2762687    894975
  16.71614  16.71575    0.0235  43899358   2762997    896431
  16.71550  16.71510    0.0235  43885658   2763637    896466
  16.71486  16.71447    0.0235  43897358   2765287    896852
  16.71422  16.71385    0.0235  43909858   2767197    897498
  16.71358  16.71325    0.0235  43995758   2772817    900520
  16.71294  16.71263    0.0235  44071058   2778807    902772
  16.71231  16.71198    0.0235  44104258   2782097    903765
  16.71167  16.71133    0.0235  44182458   2787567    906253
  16.71103  16.71068    0.0235  44218258   2791197    907893
  16.71039  16.71004    0.0235  44258058   2794447    908469
  16.70975  16.70940    0.0235  44330058   2799947    910989
  16.70911  16.70875    0.0235  44333658   2801487    911909
  16.70847  16.70811    0.0235  44392658   2805677    913167
  16.70783  16.70747    0.0235  44395258   2806937    914390
  16.70719  16.70682    0.0235  44444758   2811417    915960
  16.70656  16.70617    0.0235  44455658   2813127    917027
  16.70592  16.70550    0.0235  44456458   2813447    917412
  16.70528  16.70485    0.0235  44496058   2817637    919014
  16.70464  16.70423    0.0235  44459358   2815547    919093
  16.70400  16.70361    0.0235  44473458   2817217    919435
  16.70336  16.70300    0.0235  44473658   2818827    919931
  16.70272  16.70236    0.0235  44456058   2817727    920775
  16.70208  16.70171    0.0235  44456558   2819097    921613
  16.70144  16.70105    0.0235  44423658   2818217    921960
  16.70081  16.70039    0.0235  44450458   2820167    921537
  16.70017  16.69975    0.0235  44421458   2819667    922377
  16.69953  16.69911    0.0235  44383458   2818407    921845
  16.69889  16.69847    0.0235  44426258   2822037    923906
  16.69825  16.69784    0.0235  44393558   2820397    923870
  16.69761  16.69719    0.0235  44366258   2819747    924021
  16.69697  16.69655    0.0235  44358558   2819907    923947
  16.69633  16.69588    0.0235  44345658   2820427    924365
  16.69569  16.69523    0.0235  44355358   2821847    925205
  16.69506  16.69459    0.0235  44269158   2817457    924482
  16.69442  16.69397    0.0235  44269458   2818097    924862
  16.69378  16.69337    0.0235  44263958   2818797    925055
  16.69314  16.69275    0.0235  44207658   2816457    924976
  16.69250  16.69211    0.0235  44177658   2815387    925167
  16.69186  16.69146    0.0235  44159358   2815047    924902
  16.69122  16.69080    0.0235  44166558   2816337    926084
  16.69058  16.69016    0.0235  44173958   2817457    926622
  16.68994  16.68952    0.0235  44149658   2816687    926276
  16.68931  16.68889    0.0235  44255858   2824717    929488
  16.68867  16.68825    0.0235  44316258   2829407    931435
  16.68803  16.68761    0.0235  44357758   2833617    932696
  16.68739  16.68698    0.0235  44415158   2837787    934991
  16.68675  16.68632    0.0235  44468058   2841987    936862
  16.68611  16.68566    0.0235  44540158   2848067    939233
  16.68547  16.68502    0.0235  44548258   2849137    939461
  16.68483  16.68439    0.0235  44585458   2852687    941794
  16.68419  16.68378    0.0235  44650558   2858117    943282
  16.68356  16.68317    0.0235  44645458   2858607    943856
  16.68292  16.68254    0.0235  44701858   2862667    945806
  16.68228  16.68189    0.0235  44690858   2863157    945996
  16.68164  16.68123    0.0235  44729758   2866527    947832
  16.68100  16.68058    0.0235  44733958   2868007    948098
  16.68036  16.67993    0.0235  44727658   2867787    949053
  16.67972  16.67929    0.0235  44757458   2871147    949896
  16.67908  16.67865    0.0235  44742058   2871147    950276
  16.67844  16.67801    0.0235  44731658   2871877    951310
