   9809     AichiSR  BL5S1
 220623-gamma-F  22.06.23 14:40 - 22.06.23 14:42
                                                                                 
 Ring :   1.2 GeV     0.0 mA -    0.0 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 16.23048 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4600
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        6813.26   8213.26        0.30       0.02      4602
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4431.900  9572.100  8149.900
  16.70592  16.70649    0.0235  16154668   1978278   3931200
  16.70528  16.70583    0.0235  16151068   1978618   3933150
  16.70464  16.70517    0.0235  16155468   1979458   3935210
  16.70400  16.70453    0.0235  16163368   1981028   3941100
  16.70336  16.70389    0.0235  16156368   1980718   3938960
  16.70272  16.70328    0.0235  16166668   1982668   3944160
  16.70208  16.70267    0.0235  16152268   1981028   3941140
  16.70144  16.70204    0.0235  16156168   1981978   3943510
  16.70081  16.70139    0.0235  16156468   1982018   3945190
  16.70017  16.70073    0.0235  16137868   1981218   3945720
  16.69953  16.70008    0.0235  16140768   1981558   3945990
  16.69889  16.69943    0.0235  16131168   1980908   3946640
  16.69825  16.69879    0.0235  16123468   1980838   3945300
  16.69761  16.69815    0.0235  16126168   1981328   3948360
  16.69697  16.69751    0.0235  16112968   1980418   3944960
  16.69633  16.69688    0.0235  16120668   1981558   3948930
  16.69569  16.69623    0.0235  16103668   1980228   3947440
  16.69506  16.69557    0.0235  16101568   1980148   3948090
  16.69442  16.69491    0.0235  16101568   1980908   3947980
  16.69378  16.69427    0.0235  16083768   1979158   3947400
  16.69314  16.69365    0.0235  16079268   1979418   3948130
  16.69250  16.69305    0.0235  16066868   1978428   3946830
  16.69186  16.69243    0.0235  16061068   1977858   3946680
  16.69122  16.69179    0.0235  16051368   1977238   3945070
  16.69058  16.69114    0.0235  16021268   1973498   3940220
  16.68994  16.69049    0.0235  16031868   1975978   3946290
  16.68931  16.68984    0.0235  16019868   1975218   3943770
  16.68867  16.68919    0.0235  16020568   1975258   3945150
  16.68803  16.68856    0.0235  16017968   1975718   3946640
  16.68739  16.68792    0.0235  16031668   1977588   3950880
  16.68675  16.68729    0.0235  16072568   1983668   3962920
  16.68611  16.68665    0.0235  16085568   1985158   3966890
  16.68547  16.68600    0.0235  16105068   1988978   3974690
  16.68483  16.68534    0.0235  16133268   1992678   3983980
  16.68419  16.68469    0.0235  16135168   1993448   3987300
  16.68356  16.68406    0.0235  16163968   1997998   3995400
  16.68292  16.68345    0.0235  16172068   1998798   3998880
  16.68228  16.68284    0.0235  16185368   2001778   4005650
  16.68164  16.68222    0.0235  16191768   2002318   4007820
  16.68100  16.68157    0.0235  16207268   2004908   4012140
  16.68036  16.68091    0.0235  16220868   2007628   4019440
  16.67972  16.68026    0.0235  16212768   2006828   4018600
  16.67908  16.67960    0.0235  16221368   2008198   4019940
  16.67844  16.67896    0.0235  16238068   2011138   4028610
  16.67781  16.67832    0.0235  16225668   2009688   4026130
  16.67717  16.67768    0.0235  16230868   2010948   4029950
  16.67653  16.67704    0.0235  16227868   2011068   4029800
  16.67589  16.67639    0.0235  16235768   2012668   4035380
  16.67525  16.67574    0.0235  16226468   2012208   4033700
  16.67461  16.67507    0.0235  16220068   2011948   4034230
  16.67397  16.67443    0.0235  16225168   2013858   4037820
  16.67333  16.67380    0.0235  16220568   2013318   4038700
  16.67269  16.67319    0.0235  16213868   2012328   4037900
  16.67206  16.67258    0.0235  16218668   2013818   4041040
  16.67142  16.67194    0.0235  16201368   2012518   4038090
  16.67078  16.67129    0.0235  16216268   2015038   4043900
  16.67014  16.67064    0.0235  16195068   2012938   4041610
  16.66950  16.66999    0.0235  16194668   2013238   4040580
  16.66886  16.66935    0.0235  16194868   2013508   4044280
  16.66822  16.66871    0.0235  16185268   2012938   4042910
