   9809     AichiSR  BL5S1
 Fe3O4_FeK-edge  22.09.07 10:16 - 22.09.07 10:18
                                                                                 
 Ring :   1.2 GeV   300.1 mA -  300.4 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 16.23079 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4600
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        6813.26   8213.26        0.30       0.02      4602
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4278.400  8873.000  8162.700
  16.71167  16.71223    0.0235  16863122  22697627   4768157
  16.71103  16.71157    0.0235  16863822  22700027   4768987
  16.71039  16.71092    0.0235  16879322  22729327   4776337
  16.70975  16.71027    0.0235  16881622  22742727   4779467
  16.70911  16.70963    0.0235  16887122  22751827   4782677
  16.70847  16.70899    0.0235  16873722  22740727   4780497
  16.70783  16.70835    0.0235  16879322  22752027   4783857
  16.70719  16.70771    0.0235  16882322  22761427   4786427
  16.70656  16.70707    0.0235  16868222  22748827   4786457
  16.70592  16.70641    0.0235  16866022  22752127   4786537
  16.70528  16.70575    0.0235  16858522  22749427   4788057
  16.70464  16.70509    0.0235  16854522  22750627   4787797
  16.70400  16.70446    0.0235  16850322  22743627   4786757
  16.70336  16.70384    0.0235  16841722  22741527   4788367
  16.70272  16.70323    0.0235  16851522  22760227   4793267
  16.70208  16.70260    0.0235  16832322  22734927   4787107
  16.70144  16.70195    0.0235  16817022  22730727   4787347
  16.70081  16.70129    0.0235  16824022  22737127   4789017
  16.70017  16.70064    0.0235  16823822  22744127   4791577
  16.69953  16.69999    0.0235  16807522  22729927   4790477
  16.69889  16.69935    0.0235  16789422  22709527   4786987
  16.69825  16.69871    0.0235  16790722  22723227   4789677
  16.69761  16.69808    0.0235  16775822  22712027   4787527
  16.69697  16.69743    0.0235  16747222  22671027   4779467
  16.69633  16.69679    0.0235  16743322  22671727   4782257
  16.69569  16.69613    0.0235  16738122  22671827   4784467
  16.69506  16.69547    0.0235  16722122  22658027   4778787
  16.69442  16.69483    0.0235  16707422  22643127   4779077
  16.69378  16.69421    0.0235  16702222  22644727   4779357
  16.69314  16.69360    0.0235  16721922  22672427   4785997
  16.69250  16.69299    0.0235  16732022  22695527   4790747
  16.69186  16.69236    0.0235  16751622  22727727   4798797
  16.69122  16.69171    0.0235  16773222  22758427   4806787
  16.69058  16.69105    0.0235  16786422  22780427   4812987
  16.68994  16.69040    0.0235  16805722  22814327   4819627
  16.68931  16.68976    0.0235  16818422  22836727   4827047
  16.68867  16.68912    0.0235  16826822  22856827   4829187
  16.68803  16.68849    0.0235  16836922  22871027   4833117
  16.68739  16.68785    0.0235  16835922  22878127   4836907
  16.68675  16.68722    0.0235  16852222  22909227   4843557
  16.68611  16.68657    0.0235  16852322  22910027   4845317
  16.68547  16.68591    0.0235  16872022  22938027   4851347
  16.68483  16.68527    0.0235  16871822  22946827   4853987
  16.68419  16.68463    0.0235  16855722  22934027   4853187
  16.68356  16.68401    0.0235  16864122  22949327   4855397
  16.68292  16.68341    0.0235  16873922  22963627   4859567
  16.68228  16.68279    0.0235  16863722  22959127   4859987
  16.68164  16.68215    0.0235  16855022  22956827   4859687
  16.68100  16.68148    0.0235  16855722  22960927   4861787
  16.68036  16.68083    0.0235  16863522  22980627   4866747
  16.67972  16.68018    0.0235  16850922  22965327   4864807
  16.67908  16.67954    0.0235  16850622  22977127   4865447
  16.67844  16.67890    0.0235  16857522  22989827   4870497
  16.67781  16.67825    0.0235  16849022  22984327   4870997
  16.67717  16.67762    0.0235  16845222  22979327   4870237
  16.67653  16.67697    0.0235  16842822  22987927   4873667
  16.67589  16.67631    0.0235  16848022  22999327   4877027
  16.67525  16.67565    0.0235  16840922  22996927   4876197
  16.67461  16.67500    0.0235  16827222  22979527   4873937
  16.67397  16.67437    0.0235  16819222  22981527   4876007
  16.67333  16.67376    0.0235  16806722  22970527   4874817
  16.67269  16.67314    0.0235  16796122  22960327   4872487
  16.67206  16.67252    0.0235  16784622  22948827   4871417
  16.67142  16.67186    0.0235  16773022  22942527   4869927
  16.67078  16.67120    0.0235  16761422  22934127   4869777
  16.67014  16.67055    0.0235  16754622  22927527   4869237
  16.66950  16.66991    0.0235  16753322  22931427   4871417
  16.66886  16.66927    0.0235  16761622  22944727   4873707
  16.66822  16.66863    0.0235  16770622  22969427   4880317
  16.66758  16.66800    0.0235  16799722  23014727   4890027
  16.66694  16.66736    0.0235  16807922  23030727   4895607
  16.66631  16.66671    0.0235  16836922  23069627   4904167
  16.66567  16.66606    0.0235  16856122  23103327   4913567
  16.66503  16.66540    0.0235  16859222  23115527   4915287
  16.66439  16.66477    0.0235  16870222  23131727   4920257
  16.66375  16.66415    0.0235  16872822  23142427   4922587
  16.66311  16.66353    0.0235  16882622  23162627   4927517
  16.66247  16.66293    0.0235  16896622  23186327   4934397
  16.66183  16.66229    0.0235  16894022  23192527   4935467
  16.66119  16.66164    0.0235  16903322  23206727   4938987
  16.66056  16.66098    0.0235  16897122  23208827   4940397
  16.65992  16.66034    0.0235  16901822  23218427   4945017
  16.65928  16.65970    0.0235  16896122  23214427   4944107
  16.65864  16.65906    0.0235  16892822  23220427   4945707
  16.65800  16.65843    0.0235  16897322  23232827   4949107
  16.65736  16.65780    0.0235  16889222  23219727   4949607
  16.65672  16.65716    0.0235  16882722  23222627   4948157
  16.65608  16.65652    0.0235  16885422  23231627   4951517
  16.65544  16.65586    0.0235  16876222  23224827   4952397
  16.65481  16.65520    0.0235  16883622  23242527   4954577
  16.65417  16.65457    0.0235  16868322  23228327   4953817
  16.65353  16.65394    0.0235  16872022  23242427   4957667
  16.65289  16.65334    0.0235  16874922  23248527   4958817
  16.65225  16.65271    0.0235  16870622  23245227   4961497
  16.65161  16.65206    0.0235  16865022  23251327   4960847
  16.65097  16.65140    0.0235  16856822  23239327   4959237
  16.65033  16.65075    0.0235  16859222  23249527   4963557
  16.64969  16.65010    0.0235  16840722  23232227   4959737
  16.64906  16.64946    0.0235  16824922  23214327   4957207
  16.64842  16.64882    0.0235  16830022  23226127   4960657
  16.64778  16.64818    0.0235  16816322  23215327   4958247
  16.64714  16.64754    0.0235  16791622  23184127   4953547
  16.64650  16.64690    0.0235  16779922  23175427   4953617
  16.64586  16.64624    0.0235  16775822  23178827   4954157
  16.64522  16.64558    0.0235  16783322  23195827   4959047
  16.64458  16.64493    0.0235  16769622  23181027   4956217
  16.64394  16.64430    0.0235  16789722  23213127   4963477
  16.64331  16.64369    0.0235  16822622  23264927   4977277
  16.64267  16.64308    0.0235  16833922  23290327   4983197
  16.64203  16.64245    0.0235  16857922  23328427   4990457
  16.64139  16.64180    0.0235  16877622  23356627   4998447
  16.64075  16.64114    0.0235  16889122  23378327   5003567
  16.64011  16.64050    0.0235  16894822  23395927   5008957
  16.63947  16.63985    0.0235  16911022  23418627   5013357
  16.63883  16.63922    0.0235  16924422  23448927   5019467
  16.63819  16.63858    0.0235  16922922  23449527   5022027
  16.63756  16.63794    0.0235  16930222  23468527   5027107
  16.63692  16.63731    0.0235  16946722  23494527   5033797
  16.63628  16.63666    0.0235  16936022  23481427   5031167
  16.63564  16.63601    0.0235  16935722  23489527   5034947
  16.63500  16.63536    0.0235  16931722  23492427   5035137
  16.63436  16.63472    0.0235  16943522  23510427   5040597
  16.63372  16.63410    0.0235  16933222  23511227   5040677
  16.63308  16.63349    0.0235  16910422  23478627   5035637
  16.63244  16.63288    0.0235  16916122  23493527   5039267
  16.63181  16.63224    0.0235  16907822  23488827   5039037
  16.63117  16.63159    0.0235  16899322  23478227   5036667
  16.63053  16.63094    0.0235  16889022  23473427   5037817
  16.62989  16.63030    0.0235  16883722  23472627   5037087
  16.62925  16.62966    0.0235  16881222  23474627   5039987
  16.62861  16.62903    0.0235  16857522  23451327   5034947
  16.62797  16.62839    0.0235  16863522  23462827   5039037
  16.62733  16.62776    0.0235  16854122  23454627   5037047
  16.62669  16.62712    0.0235  16834222  23432727   5032997
  16.62606  16.62647    0.0235  16829022  23430327   5033267
  16.62542  16.62581    0.0235  16817022  23425127   5033037
  16.62478  16.62516    0.0235  16804322  23406627   5030587
  16.62414  16.62452    0.0235  16791922  23397427   5030547
  16.62350  16.62390    0.0235  16772922  23374527   5025887
  16.62286  16.62329    0.0235  16758222  23368527   5024857
  16.62222  16.62267    0.0235  16739122  23341627   5020497
  16.62158  16.62202    0.0235  16731022  23341627   5021457
  16.62094  16.62137    0.0235  16736722  23351627   5024287
  16.62031  16.62071    0.0235  16728422  23343027   5022867
  16.61967  16.62007    0.0235  16739922  23365827   5028337
  16.61903  16.61943    0.0235  16762922  23401127   5037807
  16.61839  16.61878    0.0235  16787022  23440327   5046797
  16.61775  16.61815    0.0235  16802022  23469127   5052217
  16.61711  16.61751    0.0235  16810022  23486827   5057497
  16.61647  16.61687    0.0235  16833422  23522527   5065897
  16.61583  16.61621    0.0235  16827422  23520527   5067197
  16.61519  16.61555    0.0235  16844922  23553427   5073357
  16.61456  16.61491    0.0235  16849322  23572127   5079047
  16.61392  16.61428    0.0235  16856122  23582627   5080697
  16.61328  16.61367    0.0235  16855822  23595327   5085547
  16.61264  16.61306    0.0235  16851822  23591827   5084557
  16.61200  16.61243    0.0235  16859322  23607627   5091007
  16.61136  16.61178    0.0235  16857622  23605427   5091007
  16.61072  16.61112    0.0235  16847822  23600427   5091547
  16.61008  16.61048    0.0235  16856722  23619627   5095057
  16.60944  16.60983    0.0235  16843522  23607927   5094147
  16.60881  16.60920    0.0235  16830322  23594427   5093267
  16.60817  16.60857    0.0235  16829422  23598427   5093767
  16.60753  16.60793    0.0235  16826422  23599527   5095747
  16.60689  16.60730    0.0235  16824122  23606327   5096967
  16.60625  16.60665    0.0235  16814922  23596027   5096137
  16.60561  16.60599    0.0235  16808722  23593027   5095747
  16.60497  16.60534    0.0235  16807022  23598527   5098117
  16.60433  16.60470    0.0235  16799322  23592927   5097127
  16.60369  16.60409    0.0235  16797122  23599827   5099147
  16.60306  16.60348    0.0235  16791722  23597027   5101177
  16.60242  16.60286    0.0235  16785422  23592027   5099987
  16.60178  16.60223    0.0235  16777222  23585027   5097627
  16.60114  16.60158    0.0235  16768122  23582827   5098307
  16.60050  16.60093    0.0235  16767922  23588827   5101977
  16.59986  16.60028    0.0235  16741222  23555027   5094147
  16.59922  16.59964    0.0235  16727722  23542827   5094827
  16.59858  16.59901    0.0235  16718522  23536727   5093797
  16.59794  16.59837    0.0235  16700022  23511227   5088557
  16.59731  16.59773    0.0235  16694322  23515427   5088797
  16.59667  16.59709    0.0235  16691622  23518927   5090167
  16.59603  16.59643    0.0235  16683422  23511627   5091317
  16.59539  16.59577    0.0235  16688722  23525527   5095067
  16.59475  16.59512    0.0235  16708322  23556727   5100907
  16.59411  16.59449    0.0235  16741422  23601227   5113257
  16.59347  16.59387    0.0235  16747822  23620727   5117607
  16.59283  16.59326    0.0235  16772622  23657727   5126397
  16.59219  16.59264    0.0235  16788522  23683427   5131907
  16.59156  16.59198    0.0235  16789522  23693027   5137707
  16.59092  16.59133    0.0235  16797922  23709127   5141727
  16.59028  16.59067    0.0235  16812622  23734127   5145577
  16.58964  16.59003    0.0235  16826422  23759527   5151667
  16.58900  16.58939    0.0235  16824822  23769227   5154787
  16.58836  16.58875    0.0235  16820922  23768227   5158847
  16.58772  16.58811    0.0235  16839822  23793927   5164087
  16.58708  16.58748    0.0235  16832122  23796227   5165337
  16.58644  16.58683    0.0235  16833422  23800727   5165957
  16.58581  16.58618    0.0235  16826122  23801927   5168967
  16.58517  16.58552    0.0235  16829622  23809827   5169477
  16.58453  16.58488    0.0235  16821022  23802727   5168547
  16.58389  16.58425    0.0235  16814422  23800027   5169817
  16.58325  16.58364    0.0235  16816522  23811527   5173217
  16.58261  16.58304    0.0235  16821822  23819427   5176227
  16.58197  16.58240    0.0235  16799122  23792927   5170007
  16.58133  16.58175    0.0235  16805122  23806927   5174047
  16.58069  16.58110    0.0235  16802122  23814627   5178757
  16.58006  16.58045    0.0235  16798822  23818127   5178417
  16.57942  16.57982    0.0235  16788722  23805027   5176387
